title,url,publish_date,source,category,title_clean,vader_score,vader_label
"Bunga Acuan BI Naik 6%, Ini Pilihan Investasi yang Menarik! - finansialku.com",https://news.google.com/rss/articles/CBMijgFBVV95cUxOVjMwZE1hZmlCWFIxSEE1OTF0T2cwM3VOOGVtYjhNNGFNaHFxTkZ3b2dvZWJfSjRMaGlxQzJmdTg1clBva19NUGhTQ1l2d0IzSXdjQ3RiRWdxb2dwRmMza2F2cndvZHhxM1NZMTNKR1ExN2lxelNoZ3JJZlZTWi05QnJKMEZMR2ppdlhMay13?oc=5,2023-11-06,finansialku.com,Ekonomi,bunga acuan bi naik pilihan investasi menarik finansialkucom,0.0,neutral
"Tren Suku Bunga Higher for Longer Diprediksi Terus Berlangsung, Ekonom Ini Ungkap Apa Saja Pemicunya - Tempo.co",https://news.google.com/rss/articles/CBMi0AFBVV95cUxOQ2VUOWZpWHhXakpqbFFfYlFBeGFqaFhWNnFrcG9jdHhOMnFZbF9KLXFqNEVncGp2UTNxRExqbmlnR0NfdFRULTIyV1QyNVZtaV9NMS1BUWNOSERsa0lyQXhXbGo2NENFRnZ1RldNdS1iQkd1NkhEZDNiT3lnanFIRUdyR0pFRDI4VVlfZVlFU2R6Z0M1VWF2ZHhUdzE3OWo2cWlrN2hvSC1rVlFJOVpsYW00QUwwUFRaNzZ1ZDdKb1BldjFrcTY4dmlKdVlWaDV1?oc=5,2023-11-07,Tempo.co,Ekonomi,tren suku bunga higher for longer diprediksi terus berlangsung ekonom ungkap apa pemicunya tempoco,0.0,neutral
"Adu Bunga KPR Bank Besar, Siapa Paling Murah? - CNBC Indonesia",https://news.google.com/rss/articles/CBMiqAFBVV95cUxNU3JfYjg3b1ZyWGowSVc0cE1LVnE4R3FiZWhvQ1dkTjJTRHVWVWdaZDJBOWFxbEtyeWlncFhIZFRfX0JqM0t1VGNRdzhvcEJ5S2RET3JEN1NWTWpSNXBVQkdRWTJ6eGxEeE91V0tVY0QwTW11Y29ha244TFRXcm5xYTNacG5NWk9hQ0JyU3FJSWtNY1hwSGk4TkRxZDRHbUx5ck9oUzR6eVfSAa4BQVVfeXFMTXF0dVFaSXpLams3ODZObE4xU2ZqYkw5aENCSzhjZkpLVUhzSFk5cF92RVN3Z2VLNjhFcnFQbkt0dnhIckNweURMRy1uMmpDTmJMeGx4MjB5Tk5NbW1BWDkyclpuS0ttZkdiM3V2bHFtcmxEUW5pUnZXLXplbTNYSEl0WVhyX0ItY1lMaERwOUlybVB2eXcwWnFhRWhkSHVUY1dFNjI1dm1FdmxKRzZB?oc=5,2023-10-21,CNBC Indonesia,Ekonomi,adu bunga kpr bank besar siapa paling murah cnbc indonesia,0.0,neutral
Pengamat: BI Diharapkan Menahan Suku Bunga Sepanjang Semester II-2023 - Media Indonesia,https://news.google.com/rss/articles/CBMirwFBVV95cUxNbjZJWlJZR2Z0WEd3YTlTTzdEbm9tYkVUMVRoV0dEdlg2SFJ5VFI4QmM3M0JoSkNPRmJ1QWhMNDBxWDczQURYMlM2bzhGUXNvTlZxUmotblFQb0wzNDFLTXFuZ21UdVRRQUs0OFRScVQzZXR5ZVNOTm1OUGdrUUNYSXJKTUdGd05JYlBNWHMyS0d0VXlRYUJXXzZxcVJhaWhCc2pIRGhUTkI3YmRuejMw?oc=5,2023-06-22,Media Indonesia,Ekonomi,pengamat bi diharapkan menahan suku bunga sepanjang semester ii media indonesia,0.0,neutral
"Bunga Deposito BCA, Mandiri, BRI, dan BNI di Penghujung 2023 saat BI Rate Tetap 6% - Bisnis.com",https://news.google.com/rss/articles/CBMizAFBVV95cUxORHFrUDBPcy1sMTdISFp1ejl6Y3F3NkZJSEtFWEszRDJMTnd2cGRVT2ljS2E3cE5CbXVrTnhNOG9PTktPcmVPNHpFMFR0Z0RMOXByV3duT002QlVEdW9lbnlXWjZpT3dtTy1iNmlPWXo5ZGFZeXVhT1dxSlA2bC1qbDN1cmFUR2xrdEdjVGpveW9yeVBkeTE1QVhlQTZ0aVdTd0pHWE5qZ3pGWVRsbWJKcTR3UDFPVDJKLXg4RXB5UHdKV3pKYlMyX1JIMGY?oc=5,2023-12-24,Bisnis.com,Ekonomi,bunga deposito bca mandiri bri bni penghujung bi rate tetap bisniscom,0.0,neutral
Pengusaha Waswas Beban Naik Imbas Suku Bunga BI Naik - Media Indonesia,https://news.google.com/rss/articles/CBMimgFBVV95cUxPanh3NmlXTk5aODdzUm5Hdy1naEo3aWNUYmduVmdSQ3p6NVYwRGNJUU84QjBkTEs3VE1yVENBRS1fal9ZZjhfLTlMMVlEV3lvcTVSNHd4di1uTkc0SmR2a0FzeFg2V3F6bmdHdHVBQWYtZFNxZ291djZXYkxvQXk3b3RlQndaUkpXYm1PZmxYb2k3NXp4aHQzZHJR?oc=5,2023-10-22,Media Indonesia,Ekonomi,pengusaha waswas beban naik imbas suku bunga bi naik media indonesia,0.0,neutral
Suku Bunga AS Diyakini Turun pada Semester II 2024 - Media Indonesia,https://news.google.com/rss/articles/CBMilwFBVV95cUxPOFowbnVYbEt3Y2ZscDNVZlZ0ZUJWV3Q3VFJjb1M1ak84azM0OFNxSEJMM3EwOUlHcWFERnoxVmlKckNKdGdiMkc4MDMyaFBjS3hTMHZuSS16dFlTcTNiU3lKcjNDMnB5V25wWGk4UWRLRUh4Y09LM1FQVkhROXE0a042bVdmRXlvUmxRdEZBUzdCWk1EdnJz?oc=5,2023-12-21,Media Indonesia,Ekonomi,suku bunga as diyakini turun semester ii media indonesia,0.0,neutral
"Inflasi Inti Meningkat, Siap-siap Suku Bunga BI Naik Lagi? - VOI.ID",https://news.google.com/rss/articles/CBMijwFBVV95cUxORndYel9PMENxOW9uLW5hYWZIc1llTVk5RmVEVTNJTEJEZ1N6NUUwV3dGU3E2enBTbENkUW1YZ0djN2tvdFNRZVVCWEk1eGZ0TG5OWGRGQmEwc0Z4MDVsbkxib1NUWEZ1NG92Q3pBQU0zYURDaHZGV2RJTzRwVDgydWFTX2dhM3BtTHpLb1FEVdIBigFBVV95cUxOeFZLMmwyNGgwSlhLOEhKSlk5Ml9SeWUxMXE1U2ZzSi1sazZLYTYtdWlpNDJ5am9uS0V3TVp6QWxLVEVBTnhGVlVjMzQybUxXQjlRR3RvTzdPMV90U3ZDTFZfd2JzRTdFQ3ZLQnJGd3MyNHVZLUJxa3puMnhEUW1rbkViZ1hDc2ZTd0E?oc=5,2023-01-03,VOI.ID,Ekonomi,inflasi inti meningkat siapsiap suku bunga bi naik voiid,0.0,neutral
"Suku Bunga Naik, Peluang Investasi RDPU - geotimes",https://news.google.com/rss/articles/CBMid0FVX3lxTFBONGx4bnI1ZVNPU1Z1ZVFXSUtVbHlvOGRqdkd0cGlDVnNjZTc5M1RnbmxicmZSN3N5Wi1OMnRRbW13VUJnSV91SDdDZlZVX2xnUTNQWG1yajhENnZBb2ZvVzZIdThUbHlSb3BaTW1xMS13X2RkcXZz?oc=5,2023-03-07,geotimes,Ekonomi,suku bunga naik peluang investasi rdpu geotimes,0.0,neutral
Bank Indonesia Waspadai Penaikan Suku Bunga The Fed - Media Indonesia,https://news.google.com/rss/articles/CBMimAFBVV95cUxOak1BYl9udWVrMWJzc2RrallUR0hjSUhhOTdaa2VRUEpmRzVaVXUtYXNOSDFESjNKWU0yWDY4MU5wdjhNazNaSDByQVRpVmxLNnhhZXRNZGEzVXJDWlNWbDZHbkd4aFhVcVlycTF6bnNvSUhkOW55RDJ5V3haLXRHdk9NMHV1S0ZoNjAwcUJTc1pNNXJQYVUwVA?oc=5,2023-02-16,Media Indonesia,Ekonomi,bank indonesia waspadai penaikan suku bunga the fed media indonesia,0.0,neutral
"Deretan Suku Bunga Deposito Bank Digital 2023, Tertinggi 8,75% - Bisnis.com",https://news.google.com/rss/articles/CBMiswFBVV95cUxOclhkN2sxcDBfbjFRRkRMSHdOU095bEF2RTZkUmZzZFNlUWhpQmxwNERYRFFYem8xd3VEdm8yMlpsODYtMTcweHN1UE1HMmMyTTVLaHFPY0pBVXFCQW9yQ0FQbnRHYTNmNm9QZ194WGNyVHluWV9ja3FSY09yTjBQVFFkMTJlbngzUEl5VjdURkVsS3NHb3g2M192cEZudE5Ec2NaQk41UURBT050SXRDd1l0NA?oc=5,2023-11-04,Bisnis.com,Ekonomi,deretan suku bunga deposito bank digital tertinggi bisniscom,0.0,neutral
"Ada Cuti Bersama Lebaran, BI Percepat Pengumuman Suku Bunga Acuan Periode April 2023 - VOI.ID",https://news.google.com/rss/articles/CBMiswFBVV95cUxQd0xkUTRZSHJzZ1VTNGR1V3hiMWRPeHNmWTN4M1hqZjI0eTdidG5QQkVRT2xIeFJFRF9mZVN5X1RFWE1LaHl5b0RVWHd1NThWMC1HOUVuQTFsYmhRaThWU2lBTV81YmhVbnRjdGlTSXZxMThwMHRkazhNbnU3WlpfclRsT291T2ZUVnBFXy1KRkRZc2RqM29rb0tGQTlSM1cwZFYzNUltb25sRTJfdVIwZnlxa9IBrgFBVV95cUxQMU9lMFp4aGxYTWJYcmlTYzZ4QWQ5UWx1WWN6dGYyV1ZGclUzU0x1czZMR3ZhSHQ1VlFZNnZfSkp1SmVSRlZrcnF2cS03R3VCVlFXS0RGNDB2aDlnLVZxY2w0MkNlRVZPcXNvelZ1YkI1VWlwMy1WWlhuYjNYdG4zVk55c0EyQm5GWWktQ2dsSU9zQzhheTg4NmdCTTRzaXlpSVEwZWttSlk4RlYtTHc?oc=5,2023-03-27,VOI.ID,Ekonomi,cuti bersama lebaran bi percepat pengumuman suku bunga acuan periode april voiid,0.0,neutral
Dampak Positif yang Timbul dari Kebijakan Moneter Bank Indonesia/Bank Sentral bagi UMKM - Kompasiana.com,https://news.google.com/rss/articles/CBMihAJBVV95cUxOVGhwcWY5cWU3TS1uTktUSXRYdDRiNXg3WkRTbHBMVmtZVll2Y1lhb2l1WTFQR3U2LTlyVGktU3B5dHlVdzAtOWl1bW5GQW1DVUZRWld0U2h1c1FMU2JTclU5aGxmaTBjb2d4QjY4Wi03N2lIMEtTbklYNUstVUFfdDNxUTNPVjFaUGVQRTN3cElETzl0NGo2ZWx3bTg5OVpCRENROUo4dVdBUVhYazR1QU05aGtJRGk1Z2NZVlhDUWtmbmVTZzBpZUFnRWlhbXJBcFNmdW5JM3JNVDJ0Mzlja2N0c2l2R2huRFRIdk9yRk95WENBSXIwOS16cjlldEVVMlRROA?oc=5,2023-10-20,Kompasiana.com,Ekonomi,dampak positif timbul kebijakan moneter bank indonesiabank sentral umkm kompasianacom,0.0,neutral
"Saat Fixed Rate Habis, Floating Rate KPR BCA-Mandiri Segini - CNBC Indonesia",https://news.google.com/rss/articles/CBMivAFBVV95cUxPS1EwWk9sMENscjM5djQyZmU1bjhlc3N3aXRLUFM5cWVvVTlvM0dKZzBCSl9zN21nQnRLMFBjR3lsNTB0RGJJZTRibWtkOTE4Q3VleEVjcWUtSHZFZVpKQWtDOGF4WE1LNDZibTJFR040Ukxaa3VyT3NIZVRMMDlCYkprMzU5dmRJa1o1S2trOXV3RFRfUDZCalVyU0hZbXFFeDhwWHU1MTd3WndINEVEZHhzbmdEWVQ4M1JFWdIBwgFBVV95cUxNLTZrWmRZNU1KVU9YUXZYQkJrcTdhRndVYS0tR2x6M3VKaE1UUHpJTHh2Nkt4MW5iaVFBZGRRZDVHcFJvc3drdnBqQWIxVWlZUHRvMDlLc0dUOWE3dEJwaFUwTHFBbHFneWVkZ3kxbHJCQzFLcE1WbWhVbzlXTFNaU1k1bGJDaXpyc0F0TjJpZ0cxcWE1em5sNDZ1YkZRd2doR2E4aGI4NG9Pbno3b0lxZlJKVUxNTkNNSlYwdHpZRElOdw?oc=5,2023-06-12,CNBC Indonesia,Ekonomi,fixed rate habis floating rate kpr bcamandiri segini cnbc indonesia,0.0,neutral
Istilah-istilah Bank Sentral dan Maknanya untuk Masyarakat - Pikiran-Rakyat.com,https://news.google.com/rss/articles/CBMiuwFBVV95cUxPeHpaWG5ZQkdRbHRmMVlBMGhWZTFJSFNGTzROOWVwMTNpeDQtLTREWkkwT2xsREFVTzduQ0RXUTY2QkdLaVBsSklSZmlidmhkck9GcFM1Qy1JY1AwbWtLbVZucHVvNDZCMWZjaWlJTUlMUW43Y005bU9uRl94LVkzcWk4WDNFRW85WTVLN2RITVJ2MW5yLVhRdnhSUGJZSFFqLUZxYTRGbzRMajdfODBMRkJ2ZmtwQTdQbVh3?oc=5,2023-10-15,Pikiran-Rakyat.com,Ekonomi,istilahistilah bank sentral maknanya masyarakat pikiranrakyatcom,0.0,neutral
"Ini Tabel Angsuran Kupedes Rakyat atau Kupra BRI 2023, Pengganti KUR BRI 2023 yang Belum Dibuka - Ayo Bogor - Ayo Bogor",https://news.google.com/rss/articles/CBMi0wFBVV95cUxNM1RXeDU3UURZNmM1RDJDcXR1X1dFS0Faanp4ZVpEbXNjc0daMGRJTXpCaldhcFo5NElqcmp0ZTB5VzJ5SmhhRGx5MmI2MW9sUEhrbzh5Q2ZENVlra0hOdUxKRjJ2eGEtMXF0d0JVdGFucnBWTURfNjRoZ09HamVUcHA4d1ZSNW0zVDZKU0gxUl9uMzJObW5Gd2NaYy1UbFAteW5KTWpWTTNueHlmMEZ1bGNjOGtESXE3UFc2SEtDVlNWbUVja1ZLcWU2UEF0bE9OUzNr0gHYAUFVX3lxTFBtT1hLQmZIczNJcXZnWGFjaXNJMERMZXRnWUl0TzNzdTBHbGxEUVFCeDJsRVROaXFvbmJhRkJJbFdabkFZUmVsRXhNSmZicXBoSVNqTUQ4Sjh6VEhpZklYRHo1bTRGZGo5Z0paTC04QU54QUw1akpwNExud3YzNW11eTRRMTlOQUZia080WmNhSjlCR2JjMFFwVGNzbERyWjUtS1F3OVdVbGM2Tm9rNDVQOFF2V2xlYkRQSkFGOUZGNkctSkwxajVHUEV2bkJnRkRaWnlDc2g0LQ?oc=5,2023-02-08,Ayo Bogor,Ekonomi,tabel angsuran kupedes rakyat kupra bri pengganti kur bri belum dibuka ayo bogor ayo bogor,0.0,neutral
"Nilai Mata Uang Dollar, Rupiah, dan Peng... - logammulia.com",https://news.google.com/rss/articles/CBMioAFBVV95cUxPM1Q1cnF0a3pFdTRELWZ3Y2ljQVB6ZnRGb01qY0padTZyQk1QQkRaa2NfWDFWYzE5VXJpRkZsQ1dxT1NLclp5VUJpb3owRnJTeVFkOEZ3ck9EUzZuaHJqTGE4OHFFakxSOTlLTnJVYUZyNG9wY3VxSDlVQ0h1ZnEwOF9RbzFKLXJLNndrRGhjcFkwaVNmR24wcVIzTE1vSjJ5?oc=5,2023-06-27,logammulia.com,Ekonomi,nilai mata uang dollar rupiah peng logammuliacom,0.0,neutral
Apa Hubungan Pelemahan Rupiah Terhadap Kinerja Reksa Dana? - ajaib.co.id,https://news.google.com/rss/articles/CBMiiwFBVV95cUxNZl9td2xTT3BZYmtFdFlVbWZKV1FzUG4tbV8tM2t6UFlPZFdmQ01Fcm9GT21YVUU1MHJrWDNNeF9jb2dPV3lzczF5Yzhfekl2V0o1dUxFcHpiRnczN09TMVBkVUwtTkdnR2dMcXdHLUZLVzNTMHRpNVAzbk92T2VwUnpCS0Q1ZnB1VURN?oc=5,2023-02-11,ajaib.co.id,Ekonomi,apa hubungan pelemahan rupiah kinerja reksa dana ajaibcoid,0.0,neutral
"Kurs rupiah terhadap dolar AS berpotensi menguat terbatas seiring investor ""wait and see"" - ANTARA News Bali",https://news.google.com/rss/articles/CBMiyAFBVV95cUxNRlFpQ0RJbEpYS19YVlc3RzhLYWs5T3BUREFiRkdyaDNtS2tDd0dNeWhaTXNBQm1qdkxpUlhlV3NzbzBwZnFIclVCdmtXbC1vblZPcFlsLXlXSzk0YURINXg4RTBtVExMZ2ZoN1JjODZOVE1pOU9jUUNBT1MtV1c4OWNCV1hRWFV5SzR4ZGdHYzk0VWxZX0xhRVljQlhZVDE3TlY5TEZSb1FYVnlxSVBrZ1NsNmpZOTRtcFE1S0E3LUc1RURBcGdMZdIBzgFBVV95cUxNcGU3bWRYODNaZW5ZUkZEMlBIdE1hRzlhaWtiaUZNY2dPMzV2Q3hvLUxCeFV0S0E5REc3LUZJNlp6dWt2ZXZzV0RxUUxVUFAwWlpNaFlJLWgyWEptVGg5VUlKbFNTTEpQZ1FFOUc2NnF2dUx0SXpFc3FUdnlkZnlqV3luN1hiXzBHMGRXNW5yTHdHYzNZTWRNNmxwUGw0LW9vS1R2UWdPc0toSm1WdktVM01HLWJyU1lvWFcyeGFMaURDdmtXNE8tVGwxdjJqQQ?oc=5,2023-11-08,ANTARA News Bali,Ekonomi,kurs rupiah dolar as berpotensi menguat terbatas seiring investor wait and see news bali,0.0,neutral
"Sri Mulyani: Bukan Rupiah yang Melemah, Tapi Dolar AS Menguat - kumparan.com - Kumparan.com",https://news.google.com/rss/articles/CBMiqwFBVV95cUxNT3l5ZmVOU0ROd2kzeERmWU5ubko4YlFRUWZFTl9hc0g3QVJ0RnVjTGZscmoyRUIzVC1IejNONFh2QnNLSEJCSWRCdzNOV3hKN3N0SUxvWmRYd0NfblZsT253TlZodExkclEzeWstUTljaC1ocnVXdzl6YnNMeEE3V3pLN1JCY0JkcnUwby1JU052eGRWR3U5ZWtMWl90emVFaUVMejRrQ2FsMWvSAbMBQVVfeXFMUEJoTHdFSVpSaGRpMDl3ejZyaUdpNFZESkllYmpYRjdLSUZaS3drQUlPSVc4d1pqTnBvbWRPaDBkUTVMTjN2dEt1N0NFakRhdzd3QldoOGEzLURoaFFEWjN1VGVvLUR3cUpRTENmMVVYRU0zbHBOc1VsU0Vnc0RacU41dzduSUE2dGEyUkRtQW81TkE3ZEZobWZyam5jUnZRU2xpV1NKSV9oVDBHOGVCVkVVYnM?oc=5,2023-10-25,Kumparan.com,Ekonomi,sri mulyani bukan rupiah melemah dolar as menguat kumparancom kumparancom,0.0,neutral
"Nilai Tukar Rupiah Menguat 1% Sepekan, Intip Prediksi Selanjutnya - kontan.co.id",https://news.google.com/rss/articles/CBMioAFBVV95cUxQRDVUZWp4U3hQMElobm5JQUI0NUZTbXVYOF9EOGExTzI5bG0teEJmMHFXOE1BUUx0M1BnSV9mbG1vUHcxTEZmQl9ub1RBc2ZINHdIYmI1SnZfWC0xQlh5UXZrdERONURPNHE3ZFlLRnNtT2FCdEpqQUhtX29iVFVrVWVjUnRJb2hUVDRKNGIweUo2aXdTZnJvdGtDSVNMc2tS0gGYAUFVX3lxTE9HcnJyRzNOdVhHb2RHZHlOWHE4ZnFWWjV1T3dSZEFoN014cy1nYVRoY2lMWkNfeElQSE8wSHRaT0hwaW9rcHpwOGJtcERyNUtWMmZUTzR3b1REUUNnSlVoNXFERGNsNFZQNTdKQUM5TllXemdjUU5vSjFYTmhhbTZTX0lLYV9NMDdVWGlEbWtEX012LXVGbXZG?oc=5,2023-06-10,kontan.co.id,Ekonomi,nilai tukar rupiah menguat sepekan intip prediksi selanjutnya kontancoid,0.0,neutral
"Rupiah Anjlok Hampir Rp 16 Ribu, Menkeu Ungkap Penyebabnya - republika.co.id",https://news.google.com/rss/articles/CBMiqgFBVV95cUxOVTlqSHE4YWMxMzhwQzljN1JKbTZnNkkyQjk4Si1lTENZaU1CQWZ2VnY5d05PeXRYUURZMmZPOUM5c2JWbTd4OWJETzlCTExHNkZGMmtpYUtocW1DX2c5bE9TVHdCaDVXaUVXZzlwM0IxbU0yaTVBNFNYdHA1a2tZZzEzRVc3cEVxUk15RWU2Y1ljQjlSTkVpaG9tYzVDdHdKX2tONkRaaHRMQQ?oc=5,2023-10-24,republika.co.id,Ekonomi,rupiah anjlok hampir rp ribu menkeu ungkap penyebabnya republikacoid,0.0,neutral
"Sri Mulyani Sebut Rupiah Bukan Melemah, tapi Dolar AS yang Menguat - detikFinance",https://news.google.com/rss/articles/CBMiuAFBVV95cUxQeTdIbE9wNDJaVWRFU2otb3ZkeXpHcjJOWjhBOXM4cGRLVnVxX0NPcXA1azI4cVEya1FVUGdiM2EzV3g3bUJ6OUJwMXppS2VrQzhfMllvY1NPX2szZVFFdVo4TWFrZ2ZwWmVTcHowLVdmd1hLVDQ1ZjNQME1sbTdvVEdHMWo0Q0xUenhYZzVKaWllSUpPY2JiM3VlYkNQTm50dWxLb3diR3FRVHhoMTlCLUhDQ2NsdmlK0gG-AUFVX3lxTE8tYV9zR3R1MHpTYW1OZDR1aW45aXRxb3RSYTRxelZCcnozT3RfTkRjMHUwS3A3akVZOV83MUtYNndsUW1fZnl2dGpneFlRTmU2ZVZ1X3U3RnNQX2ZTSU9VUTFRY2Y4TTRPU1BCTmdqZHJ4MFFZWFNFcmFHV1IxT3ZDZEJKX3FJM3dSZ0JwQU5KNURmQlI5NFN2UUVrUENEVGswSENuN3R1TkFVRnR0Y1FRdlhMX2VkbUxlZFpwQ0E?oc=5,2023-10-25,detikFinance,Ekonomi,sri mulyani sebut rupiah bukan melemah dolar as menguat detikfinance,0.0,neutral
"Menguat 1% Lebih, Rupiah Sudah di Bawah Rp 15.000/US$ - Bloomberg Technoz",https://news.google.com/rss/articles/CBMiowFBVV95cUxOT2JaSmVYQ19paENrbGlYWkwyY1JqTVhlUkJiUHRrd1lBWi1UOV83YTF3R2FpVER1VGM5cVpRUjYxS1AtOGJ5Z0Zhd0lvMTNDV1pMNEx3amtBOHhxc1BoUU9nb1l5dlY4d0t6eG1vUWFhb2Z4bjBKUXA0N2NFSndmaExVekoyR1UtZEJiR0pnQTRGM3B5SkRnN2wxWWNXdDJET1lB?oc=5,2023-07-15,Bloomberg Technoz,Ekonomi,menguat lebih rupiah di bawah rp us bloomberg technoz,0.0,neutral
"Sri Mulyani: Sepanjang Tahun 2023, Rupiah Menguat 5,6% - CNBC Indonesia",https://news.google.com/rss/articles/CBMisgFBVV95cUxPeHhSaTExVmVMMk9xZ2xjSlhJcnhQalN4Y3pRal9tVHVqLUFJaFZraFNGaUd3bmFSbXhwUGFkblJ5Q1JkclpCSWxGWGtnQXhvd0pRcnRDT1VEMUtsVm9iNFRZdlFRUlVESUZvVTM5eDJya3FuR0VyOXdBb3plRk5aZXl4aUMwa0t1MHZUcTlZUnBJUWNJcW5lTEpiX0FkdEpjYmRnM2x2UWhmMzF5WG05bXZn0gG3AUFVX3lxTE1qQ2ZCd09TQXFpbUJ1Z3NTTXdfc1BCbXZlTlpUbWFIbGdlTzdWYXNIR0NQMk9ZaXJyamdyaXVaT1NEOU9xa1Etdnp2SVFwOTl5TFdnZC1FVHlvNkZwNXVCUGJTMFhxUV9sc1pqN0U5S0F0Mld6Mnp2UlNsTUNvQ1pyV3QwYVZTQjMtWXNCM0dBVTcyX2lHUjVVWS1DM1Zyb1hNaHBJaExxTXFVQkF1UUFfTEVlMUU3OA?oc=5,2023-04-17,CNBC Indonesia,Ekonomi,sri mulyani sepanjang tahun rupiah menguat cnbc indonesia,0.0,neutral
Ternyata Harga Emas Dunia Dipengaruhi Ol... - logammulia.com,https://news.google.com/rss/articles/CBMihAFBVV95cUxNa2wxWE5kWjhCWEdiT2kyTnQyY2MtOHlRVXJpRTgzZXJaZkVVUGJ0WVc0TmZYcGU5YWQ3b0lLTy1hdElidnc4RFZvTjY3OW9YWnlILU5Od2lnMl9faGlxQmF2b0lua2ozWkUzU3NYRlNna1NKd0lQMkNoZUhGVkNZZS16OWc?oc=5,2023-02-15,logammulia.com,Ekonomi,ternyata harga emas dunia dipengaruhi ol logammuliacom,0.0,neutral
Nilai tukar Rupiah melemah akibat kekhawatiran melambatnya ekonomi global - ANTARA News,https://news.google.com/rss/articles/CBMiuAFBVV95cUxObkRIQnFWS01oYWJBLUg4OUZQbEhwYlpnVFd1ekhZQWNfSEdhU3pkWjFvZU9BNHhvSXU2SDNiRmJ3SFZubWl6RGk5cTI2dmhsQVM1dndLWG5SdTRYNGtkUTFvTUZpVUNOdjlXTW1kR0l4dWYwQ2lvdTgtYmhQNF9aQmVYV3RPTHNYUGp0Wl9MS05jcUQ0MF9VTGJmVmJsd2Y2M0w2QXp1UFViTUNNcjMzME05VXR2WGJH?oc=5,2023-04-06,ANTARA News,Ekonomi,nilai tukar rupiah melemah akibat kekhawatiran melambatnya ekonomi global news,0.0,neutral
"Rupiah Dibuka Menguat, Begini Ramalannya Sepanjang Hari - detikFinance",https://news.google.com/rss/articles/CBMiqgFBVV95cUxQTVFPbF85d0V5SmZIdlFmaElMWUU0MEhsdmhWb0Z1aWFadzVSaGEyTmRDY05yejFMa2g0WVdmem9rcUhfTjRUUHZjaWtVSVozVEpULUM4UkJZRWU4THBEbkVtM1FrbW5hbmZsdjhFNWtsQUdFdG1PV3pyNllFV004al9jaE5ldWFpSFdrLWJzQ0Uyci12Y1dYU1FfV3NReUY1SE05cE1faXVXd9IBrwFBVV95cUxOcm5ZMW5nZU1XSTVmczJmaE0wTWYtUWh0WUQzZkhjOFhkOGgzUF9KSW10MTY1ejNrNnl0ZENTdk5CY3dxM1pBcHM5YmJtd1ktaXZ1QW8wVGlKWGpyNlE4c1Y1ckowMFFLZk9SZ3QwVV9SSERKOVYxZjFjSjdyN3p3YjdkaWsyaVBTeHJBR013SFB1TXIxalB2Y0ZHSVRQaTlRRWJKTmtuUFZsS2EyVndZ?oc=5,2023-07-18,detikFinance,Ekonomi,rupiah dibuka menguat begini ramalannya sepanjang hari detikfinance,0.0,neutral
"Kurs Rupiah Melemah ke Rp 15.728 Per Dolar AS, Jumat (13/10) Pagi - kontan.co.id",https://news.google.com/rss/articles/CBMinAFBVV95cUxNMVItYWdZYUo1WEJJTVlaeGpmME9kTWFKZmN4bXd2aW1YU3lVcmhlOUhDbFZFSk5YbklEN2xVQWZSaEJDYjlONWJLbW5vb1JsZ1ZJd19SVXNZQ1MybV9jY2ZYamdrTDVwanI3RjZseHFJSFJ5dFRVTlR5SWQ3SDdkUGdTMWxJWlYtMkZwbk1CaDZNVDZrYUtKR1dIbDPSAZQBQVVfeXFMTldMR0s4NUlRLXJnR01Ga3ZJNEJkb3I4MkNXQ0dST2xCTFRRdUlEVVJDdEhxdllxV3NudFI4SXhkX2hwU3hxSFJRamdXT3pNRWZNMnBybEhvTE5IY2xsZkNMcVFTczhwOGh6S0NwODZ0UDhmLXpVOTRBV3BjcnJMb1p0bFZ3RC1nTFpvc01XSGhGaTFJSg?oc=5,2023-10-13,kontan.co.id,Ekonomi,kurs rupiah melemah rp per dolar as jumat pagi kontancoid,0.0,neutral
"Dolar AS melemah, rupiah melemah - ANTARA News",https://news.google.com/rss/articles/CBMigAFBVV95cUxOXzhyVmI5V2Utb1VMQjVMdEpycVpjeE5UUHFrZUVRVDMzZjkyVHhvNS1XdE4xdXl5czFLdUp5OXlZYUM1R2Q2dTh3S1c5Q0FORkVWTXFqWHVyb2twMnN6b0o4ei16SWF5YmRTWXplNDJSbFZKNlF3RWN5UTZ5VW82TNIBhgFBVV95cUxQNUppMEEwWUV6VnJpTldBQmlidVpOVzI5a2xDODBwWldNRFZvLW1YSmRMMzdnNzRhcF80SlVYSG9XajJaVDA0bFFUek1sdWJKdTlhNGZ4eWEzWXo3MU5sbllYSnlrQnlKU2VsRjdkajk5ckFiV0VwOTcyZExMUEo0UFMwTm9mUQ?oc=5,2023-09-19,ANTARA News,Ekonomi,dolar as melemah rupiah melemah news,0.0,neutral
"Menguat, dolar AS - ANTARA News Yogyakarta",https://news.google.com/rss/articles/CBMia0FVX3lxTFBSNEN4eE8ySDFTcG13WlVxd2ZXS1AtUjh0azMwaHJSWlh6YlVqY3VWU0p3d3VkQXhOdWd4V3lvM3FyMG5qN0dIckRIZ0pyTk10RXJKQ3dHZHcxX1Y5ZzZqV3l6RzVFR2hUQjFr?oc=5,2023-12-05,ANTARA News Yogyakarta,Ekonomi,menguat dolar as news yogyakarta,0.0,neutral
